0.999796,0.982497
1.998366,0.930008
2.994487,0.842598
3.986938,0.720374
4.974503,0.563487
5.955971,0.372127
6.930139,0.146530
7.895814,-0.113027
8.860514,-0.376262
9.836859,-0.591494
10.826072,-0.736520
11.823112,-0.810598
12.822895,-0.813352
13.820328,-0.744768
14.810325,-0.605195
15.794338,-0.427109
16.780552,-0.261903
17.771786,-0.130171
18.767023,-0.033215
19.765044,0.028844
20.764554,0.059031
21.764513,0.066774
22.764505,0.063075
23.764472,0.055046
24.764432,0.046085
25.764394,0.037318
26.764367,0.029963
27.764343,0.023168
28.764325,0.017101
29.764312,0.011900
30.764303,0.007656
31.764297,0.004392
32.764294,0.002047
33.764293,0.000485
34.764293,-0.000474
35.764293,-0.001018
36.764293,-0.001306
37.764293,-0.001447
38.764293,-0.001499
39.764293,-0.001482
40.764293,-0.001396
41.764293,-0.001244
42.764293,-0.001039
43.764293,-0.000807
44.764292,-0.000580
45.764292,-0.000386
46.764292,-0.000240
47.764292,-0.000147
48.764292,-0.000094
49.764292,-0.000067
50.764292,-0.000048
51.764292,-0.000028
52.764292,-0.000003
53.764292,0.000023
54.764292,0.000045
55.764292,0.000057
56.764292,0.000058
57.764292,0.000049
58.764292,0.000034
59.764292,0.000019
60.764292,0.000008
61.764292,0.000003
62.764292,0.000003
63.764292,0.000006
64.764292,0.000009
65.764292,0.000010
66.764292,0.000008
67.764292,0.000004
68.764292,0.000000
69.764292,-0.000003
70.764292,-0.000005
71.764292,-0.000004
72.764292,-0.000003
73.764292,-0.000001
74.764292,0.000001
75.764292,0.000002
76.764292,0.000001
77.764292,0.000000
78.764292,-0.000001
79.764292,-0.000001
80.764292,-0.000002
81.764292,-0.000001
82.764292,-0.000000
83.764292,0.000000
84.764292,0.000001
85.764292,0.000001
86.764292,0.000001
87.764292,0.000000
88.764292,-0.000000
89.764292,-0.000000
90.764292,-0.000000
91.764292,-0.000000
92.764292,-0.000000
93.764292,0.000000
94.764292,0.000000
95.764292,0.000000
96.764292,0.000000
97.764292,-0.000000
98.764292,-0.000000
99.764292,-0.000000
100.764292,-0.000000
101.764292,-0.000000
102.764292,0.000000
103.764292,0.000000
104.764292,0.000000
105.764292,0.000000
106.764292,0.000000
107.764292,-0.000000
108.764292,-0.000000
109.764292,-0.000000
110.764292,-0.000000
111.764292,-0.000000
112.764292,0.000000
113.764292,0.000000
114.764292,0.000000
115.764292,0.000000
116.764292,0.000000
117.764292,-0.000000
118.764292,-0.000000
119.764292,-0.000000
120.764292,-0.000000
121.764292,0.000000
122.764292,0.000000
123.764292,0.000000
124.764292,0.000000
125.764292,0.000000
126.764292,-0.000000
127.764292,-0.000000
128.764292,-0.000000
129.764292,-0.000000
130.764292,-0.000000
131.764292,0.000000
132.764292,0.000000
133.764292,0.000000
134.764292,0.000000
135.764292,0.000000
136.764292,-0.000000
137.764292,-0.000000
138.764292,-0.000000
139.764292,-0.000000
140.764292,-0.000000
141.764292,0.000000
142.764292,0.000000
143.764292,0.000000
144.764292,0.000000
145.764292,-0.000000
146.764292,-0.000000
147.764292,-0.000000
148.764292,-0.000000
149.764292,-0.000000
150.764292,0.000000
151.764292,0.000000
152.764292,0.000000
153.764292,0.000000
154.764292,0.000000
155.764292,-0.000000
156.764292,-0.000000
157.764292,-0.000000
158.764292,-0.000000
159.764292,-0.000000
160.764292,0.000000
161.764292,0.000000
162.764292,0.000000
163.764292,0.000000
164.764292,0.000000
165.764292,-0.000000
166.764292,-0.000000
167.764292,-0.000000
168.764292,-0.000000
169.764292,-0.000000
170.764292,0.000000
171.764292,0.000000
172.764292,0.000000
173.764292,0.000000
174.764292,-0.000000
175.764292,-0.000000
176.764292,-0.000000
177.764292,-0.000000
178.764292,-0.000000
179.764292,0.000000
180.764292,0.000000
181.764292,0.000000
182.764292,0.000000
183.764292,0.000000
184.764292,-0.000000
185.764292,-0.000000
186.764292,-0.000000
187.764292,-0.000000
188.764292,-0.000000
189.764292,0.000000
190.764292,0.000000
191.764292,0.000000
192.764292,0.000000
193.764292,0.000000
194.764292,-0.000000
195.764292,-0.000000
196.764292,-0.000000
197.764292,-0.000000
198.764292,0.000000
199.764292,0.000000
